stockNum,askPrice,isNew,color,brandName,modelName,vf_WheelSizeFront,vf_WheelSizeRear,vf_Wheels,vf_Windows
19033,16995,False,Summit White,CHEVROLET,Malibu,17,17,4,4
98206,13500,False,Pepperdust,CHEVROLET,Cruze,16,16,4,4
69140,19985,False,Pepperdust,CHEVROLET,Malibu,17,17,4,4
19034,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
69146,24985,False,Red Quartz Tintcoat,BUICK,LaCrosse,18,18,4,4
69106,16982,False,Summit White,CHEVROLET,Malibu,17,17,4,4
69138,20585,False,Summit White,CHEVROLET,Impala,18,18,4,4
19014-1,13495,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
69112,17585,False,Summit White,CHEVROLET,Malibu,17,17,4,4
59030,13895,False,Summit White,CHEVROLET,Cruze,16,16,4,4
39008,24895,False,Summit White,CHEVROLET,Malibu,18,18,4,4
28332,12987,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
69145,14380,False,Black,CHEVROLET,Cruze,16,16,4,6
39005,14995,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
18367,23495,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
68489,19985,False,Summit White,BUICK,LaCrosse,18,18,4,4
39002,15895,False,Silver Ice Metallic,CHEVROLET,Cruze,17,17,4,4
59008,15495,False,Summit White,CHEVROLET,Malibu,16,16,4,4
69199,20885,False,Summit White,CHEVROLET,Impala,18,18,4,4
69141,14980,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
69048-1,20980,False,Dark Sapphire Blue Metallic,BUICK,LaCrosse,18,18,4,4
19092-1,19895,False,Crimson Red Tintcoat,BUICK,Regal,18,18,4,4
69147,20982,False,Red Quartz Tintcoat,BUICK,LaCrosse,18,18,4,4
18359,30995,False,Crystal White Tricoat,CADILLAC,CTS,17,17,4,4
19040,14795,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
69142,15475,False,Summit White,CHEVROLET,Malibu,16,16,4,4
39004,14395,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
59003,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
29088-2,14750,False,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C19187-1,13495,False,Red Hot,CHEVROLET,Cruze,15,15,4,4
59029,15495,False,Blue Velvet Metallic,CHEVROLET,Malibu,16,16,4,4
19011,28895,False,Stone Gray Metallic,CADILLAC,XTS,19,19,4,4
19066,21895,False,Summit White,CHEVROLET,Volt,17,17,4,6
89089,14995,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
59015,13595,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
19043,14995,False,Summit White,CHEVROLET,Malibu,16,16,4,4
59002,14895,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
B57014,37322,False,Crimson Red Tintcoat,BUICK,LaCrosse,18,18,4,4
19042,15995,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
59036,15495,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
59039,16995,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
K17028,45259,False,Black Metallic,CADILLAC,CTS,17,17,4,4
C17055,27900,False,Summit White,CHEVROLET,Volt,17,17,4,6
59038,22795,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
59042,18895,False,Cajun Red Tintcoat,CHEVROLET,Cruze,17,17,4,4
59018,15695,False,Summit White,CHEVROLET,Malibu,17,17,4,4
69154,18982,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
69113,14982,False,Summit White,CHEVROLET,Cruze,17,17,4,6
59017,17995,False,Summit White,CHEVROLET,Malibu,17,17,4,4
18203,18495,False,Arctic Blue Metallic,CHEVROLET,Malibu,17,17,4,4
59047,18895,False,Satin Steel Gray Metallic,CHEVROLET,Cruze,17,17,4,4
59007,15895,False,Red Hot,CHEVROLET,Cruze,17,17,4,6
19138,18995,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,6
59037,15495,False,Summit White,CHEVROLET,Malibu,16,16,4,4
19098-1,17795,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
19137,18895,False,Mosaic Black Metallic,CHEVROLET,Cruze,17,17,4,4
69233,20882,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
59027,21895,False,Summit White,BUICK,LaCrosse,18,18,4,4
C69073-1,14985,False,Summit White,CHEVROLET,Sonic,15,15,4,4
59019,16695,False,Sandy Ridge,CHEVROLET,Malibu,17,17,4,4
19072,26995,False,Black,CHEVROLET,Impala,19,19,4,4
99076,13900,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
59034,15995,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
19041,15995,False,Sandy Ridge,CHEVROLET,Malibu,17,17,4,4
19071,25995,False,Blue Velvet Metallic,CHEVROLET,Impala,19,19,4,4
29262,14987,False,Red,CHEVROLET,Cruze,16,16,4,4
69399,19985,False,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
69398,15540,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
39022,29695,False,Quicksilver Metallic,BUICK,LaCrosse,18,18,4,4
69227,19980,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
69300,18982,False,Quicksilver Metallic,BUICK,Regal,18,18,4,6
19158,18895,False,Satin Steel Gray Metallic,CHEVROLET,Cruze,17,17,4,4
19167,14995,False,Graphite,CHEVROLET,Cruze,16,16,4,4
T90007-1,16300,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
19070,27895,False,Radiant Silver Metallic,CADILLAC,XTS,19,19,4,4
69102-1,16172,False,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
19159,18995,False,Cajun Red Tintcoat,CHEVROLET,Cruze,17,17,4,4
B57015,33850,False,Crimson Red Tintcoat,BUICK,LaCrosse,18,18,4,4
C19254-1,16995,False,Siren Red Tintcoat,CHEVROLET,Volt,17,17,4,6
39011,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
69358,26975,False,Black,CHEVROLET,Impala,19,19,4,4
59075,18895,False,Silver Ice Metallic,CHEVROLET,Cruze,17,17,4,4
69297,13925,False,Summit White,CHEVROLET,Sonic,16,16,4,4
59043,19895,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
69033-3,16985,False,Summit White,CHEVROLET,Malibu,16,16,4,4
69356,24970,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
69334,15972,False,Black,CHEVROLET,Cruze,17,17,4,6
19082-1,15895,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
19166,14395,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
99145-1,0,False,Silver Ice,CHEVROLET,Cruze,15,15,4,4
39043,25895,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
19165,14395,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
19252,25900,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
69357,24985,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
J79144-1,12989,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
39039,25995,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
19244,0,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
19164,25995,False,Mosaic Black Metallic,CHEVROLET,Impala,19,19,4,4
K29167-1,15750,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
39043-1,18195,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
C19156-1,12795,False,Arctic Blue Metallic,CHEVROLET,Cruze,15,15,4,4
C17157,23875,False,Orange Burst,CHEVROLET,Cruze,17,17,4,6
19242,14895,False,Summit White,CHEVROLET,Cruze,16,16,4,4
69503,27500,False,Summit White,BUICK,LaCrosse,18,18,4,4
19169,25995,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
59107,14795,False,Summit White,CHEVROLET,Cruze,16,16,4,4
19243,15295,False,Pepperdust,CHEVROLET,Cruze,16,16,4,4
29402,0,False,Silver Ice Metallic,CHEVROLET,Malibu,18,18,4,4
C60009-1,18900,False,Summit White,CHEVROLET,Cruze,16,16,4,6
T90018-1,15900,False,Red Hot,CHEVROLET,Sonic,15,15,4,4
39057,26995,False,Quicksilver Metallic,BUICK,LaCrosse,18,18,4,4
H49525-1,13989,False,Blue Metallic,CHEVROLET,Cruze,17,17,4,4
19202,16500,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
19325,14595,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
19326,14595,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
19329,15995,False,Pearl,CHEVROLET,Malibu,17,17,4,4
69660,16985,False,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
69647,22391,False,Summit White,CHEVROLET,Impala,18,18,4,4
69633,14450,False,Summit White,BUICK,Verano,18,18,4,4
39071,17995,False,Black,CHEVROLET,Impala,18,18,4,4
59109,13995,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C19319-1,13295,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
19324,14895,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
69586,23985,False,Gray Metallic,CHEVROLET,Impala,19,19,4,4
59108,12895,False,Blue Metallic,CHEVROLET,Cruze,16,16,4,6
19358,15695,False,Summit White,CHEVROLET,Malibu,17,17,4,4
29431,12250,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
69610,14975,False,Red,CHEVROLET,Cruze,16,16,4,4
19360,22995,False,Summit White,CHEVROLET,Malibu,18,18,4,4
T90123-1,12500,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
90002-1,13985,False,Summit White,CHEVROLET,Malibu,17,17,4,4
60085,20980,False,Summit White,CHEVROLET,Impala,18,18,4,4
69487-1,14500,False,Summit White,CHEVROLET,Impala,18,18,4,4
69658,14400,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
19352-1,11895,False,Summit White,CHEVROLET,Malibu,16,16,4,4
60093,13800,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
49172,12092,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
49173,11999,False,Summit White,CHEVROLET,Cruze,16,16,4,4
C10005-1,12175,False,Summit White,CHEVROLET,Spark,15,15,4,4
10005,14375,False,Mosaic Black,CHEVROLET,Cruze,16,16,4,4
10004,14450,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
19349-1,13150,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
39072,17350,False,Black,CHEVROLET,Impala,18,18,4,4
39075,16375,False,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
99241,14682,False,Blue Velvet Metallic,CHEVROLET,Malibu,17,17,4,4
69671,16498,False,Summit White,CHEVROLET,Cruze,16,16,4,6
60043,18500,False,Silver Ice Metallic,CHEVROLET,Malibu,18,18,4,4
10006,13355,False,Pepperdust,CHEVROLET,Cruze,16,16,4,4
60113,20977,False,Summit White,CHEVROLET,Impala,18,18,4,4
19360-1,15258,False,Summit White,CHEVROLET,Malibu,17,17,4,4
50024,25655,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
39073,15865,False,Black,CHEVROLET,Impala,18,18,4,4
10089,13735,False,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
60118,20985,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
10104,14635,False,Summit White,CHEVROLET,Cruze,16,16,4,4
10088,13388,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
60208,0,False,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
50023,22345,False,Nightfall Gray Metallic,CHEVROLET,Malibu,18,18,4,4
60060,21979,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
68266,32889,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
C18209-2,20995,False,Silver Ice,CHEVROLET,Malibu,17,17,4,4
17270,32995,False,Red,CADILLAC,CTS,17,17,4,4
38017,13995,False,Gray,CHEVROLET,Cruze,16,16,4,4
18073,15395,False,Summit White,CHEVROLET,Cruze,16,16,4,4
38019,13995,False,Silver Ice,CHEVROLET,Cruze,16,16,4,6
18083,15895,False,Summit White,CHEVROLET,Cruze,17,17,4,4
68247,15882,False,Silver Ice,CHEVROLET,Cruze,17,17,4,4
88044,16360,False,Silver Ice,CHEVROLET,Malibu,17,17,4,4
18074,14895,False,Silver Ice,CHEVROLET,Cruze,16,16,4,6
38031,22895,False,Silver Ice,CHEVROLET,Impala,18,18,4,4
C18260-1,10895,False,Nightfall Gray Metallic,CHEVROLET,Spark,15,15,4,4
68267,18620,False,Red Hot,CHEVROLET,Cruze,17,17,4,4
C68125-1,16292,False,Summit White,CHEVROLET,Malibu,16,16,4,4
58039,27895,False,Black,BUICK,LaCrosse,18,18,4,4
58050,25995,False,Blue Velvet Metallic,CHEVROLET,Impala,19,19,4,4
68320,16544,False,Summit White,CHEVROLET,Cruze,15,15,4,4
J78094-2,12389,False,Mosaic Black Metallic,CHEVROLET,Sonic,15,15,4,4
38047,34995,False,Black,CADILLAC,XTS,19,19,4,4
38050,18995,False,Pepperdust,CHEVROLET,Cruze,17,17,4,4
18197,23895,False,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
58074,34895,False,Summit White,BUICK,LaCrosse,18,18,4,4
68309,19988,False,Summit White,CHEVROLET,Malibu,17,17,4,4
18158,27895,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
48046,18977,False,White,CHEVROLET,Impala,18,18,4,4
38051,28995,False,Pepperdust,CHEVROLET,Impala,19,19,4,4
38046,34995,False,Phantom Gray Metallic,CADILLAC,XTS,19,19,4,4
28227,17400,False,Mosaic Black,CHEVROLET,Malibu,16,16,4,4
18206,23895,False,Black,CHEVROLET,Impala,18,18,4,4
18077,14995,False,Red Hot,CHEVROLET,Cruze,16,16,4,6
68414,18425,False,Pepperdust,CHEVROLET,Malibu,17,17,4,4
J89026-1,18812,False,White,CHEVROLET,Impala,18,18,4,4
18020-1,23895,False,Quicksilver,BUICK,LaCrosse,18,18,4,4
18246,20895,False,Summit White,CHEVROLET,Malibu,17,17,4,4
18215,28895,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
18246-1,18995,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
18200,21995,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
18198,15995,False,Red Hot,CHEVROLET,Cruze,17,17,4,4
68519,24936,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
68487,15985,False,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
H48445-1,31277,False,Radiant Silver,CADILLAC,CTS,17,17,4,4
C68152-3,13978,False,Silver Ice,CHEVROLET,Sonic,15,15,4,4
68453,33985,False,Sport Red,BUICK,Regal,19,19,4,6
18302,38995,False,Crystal White Tricoat,CADILLAC,XTS,19,19,4,4
18331,12985,False,Arctic Blue,CHEVROLET,Cruze,15,15,4,4
68456,22985,False,Pepperdust,CHEVROLET,Impala,18,18,4,4
18243,25895,False,Black,CHEVROLET,Impala,19,19,4,4
68586,20895,False,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
38067,21895,False,Silver Ice,CHEVROLET,Impala,18,18,4,4
98189,29750,False,White Frost Tricoat,BUICK,LaCrosse,18,18,4,4
68576,15285,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
68554,21985,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
18374,24995,False,Mosaic Black Metallic,CHEVROLET,Malibu,18,18,4,4
18321,16995,False,Red Hot,CHEVROLET,Cruze,17,17,4,6
68490,17675,False,Silver Ice,CHEVROLET,Malibu,17,17,4,4
18252,30895,False,Radiant Silver,CADILLAC,XTS,19,19,4,4
18323,15395,False,Summit White,CHEVROLET,Cruze,16,16,4,4
68488,13985,False,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
18336,15895,False,Summit White,CHEVROLET,Malibu,16,16,4,4
18322,15395,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
C18237-1,18395,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
59005,16395,False,Summit White,CHEVROLET,Cruze,17,17,4,4
68560,14585,False,Silver Ice,CHEVROLET,Malibu,16,16,4,4
59006,14995,False,Summit White,CHEVROLET,Malibu,16,16,4,4
49025,17895,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
69040,19585,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
59004,16895,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
68562,13500,False,Silver Ice,CHEVROLET,Cruze,16,16,4,4
19025,13900,False,Satin Steel Gray Metallic,CHEVROLET,Cruze,16,16,4,4
68561,12985,False,Red,CHEVROLET,Cruze,16,16,4,4
69099,14824,False,Summit White,CHEVROLET,Cruze,16,16,4,4
39001,15895,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
18378,26995,False,Graphite,CHEVROLET,Impala,19,19,4,4
28317,13475,False,Summit White,CHEVROLET,Cruze,16,16,4,4
59000,22995,False,Quicksilver Metallic,BUICK,LaCrosse,18,18,4,4
69038,21980,False,Summit White,CHEVROLET,Impala,18,18,4,4
68570,15985,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
19033,16995,False,Summit White,CHEVROLET,Malibu,17,17,4,4
98206,13500,False,Pepperdust,CHEVROLET,Cruze,16,16,4,4
69140,19985,False,Pepperdust,CHEVROLET,Malibu,17,17,4,4
19034,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
69146,24985,False,Red Quartz Tintcoat,BUICK,LaCrosse,18,18,4,4
69138,20585,False,Summit White,CHEVROLET,Impala,18,18,4,4
69106,16982,False,Summit White,CHEVROLET,Malibu,17,17,4,4
19014-1,13495,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
69112,17585,False,Summit White,CHEVROLET,Malibu,17,17,4,4
59030,13895,False,Summit White,CHEVROLET,Cruze,16,16,4,4
28332,12987,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
69145,14380,False,Black,CHEVROLET,Cruze,16,16,4,6
39008,24895,False,Summit White,CHEVROLET,Malibu,18,18,4,4
39005,14995,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
18367,23495,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
68489,19985,False,Summit White,BUICK,LaCrosse,18,18,4,4
39002,15895,False,Silver Ice Metallic,CHEVROLET,Cruze,17,17,4,4
59008,15495,False,Summit White,CHEVROLET,Malibu,16,16,4,4
69199,20885,False,Summit White,CHEVROLET,Impala,18,18,4,4
69048-1,20980,False,Dark Sapphire Blue Metallic,BUICK,LaCrosse,18,18,4,4
69141,14980,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
19092-1,19895,False,Crimson Red Tintcoat,BUICK,Regal,18,18,4,4
18359,30995,False,Crystal White Tricoat,CADILLAC,CTS,17,17,4,4
69147,20982,False,Red Quartz Tintcoat,BUICK,LaCrosse,18,18,4,4
69142,15475,False,Summit White,CHEVROLET,Malibu,16,16,4,4
19040,14795,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
39004,14395,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
59003,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
29088-2,14750,False,Mosaic Black,CHEVROLET,Cruze,15,15,4,4
C19187-1,13495,False,Red Hot,CHEVROLET,Cruze,15,15,4,4
59029,15495,False,Blue Velvet Metallic,CHEVROLET,Malibu,16,16,4,4
19011,28895,False,Stone Gray Metallic,CADILLAC,XTS,19,19,4,4
19066,21895,False,Summit White,CHEVROLET,Volt,17,17,4,6
89089,14995,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
59015,13595,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
19043,14995,False,Summit White,CHEVROLET,Malibu,16,16,4,4
59002,14895,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
B57014,37322,False,Crimson Red Tintcoat,BUICK,LaCrosse,18,18,4,4
19042,15995,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
59036,15495,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
59039,16995,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
K17028,45259,False,Black Metallic,CADILLAC,CTS,17,17,4,4
C17055,27900,False,Summit White,CHEVROLET,Volt,17,17,4,6
59038,22795,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
59042,18895,False,Cajun Red Tintcoat,CHEVROLET,Cruze,17,17,4,4
69154,18982,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
59018,15695,False,Summit White,CHEVROLET,Malibu,17,17,4,4
69113,14982,False,Summit White,CHEVROLET,Cruze,17,17,4,6
59017,17995,False,Summit White,CHEVROLET,Malibu,17,17,4,4
18203,18495,False,Arctic Blue Metallic,CHEVROLET,Malibu,17,17,4,4
59047,18895,False,Satin Steel Gray Metallic,CHEVROLET,Cruze,17,17,4,4
59007,15895,False,Red Hot,CHEVROLET,Cruze,17,17,4,6
19138,18995,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,6
59037,15495,False,Summit White,CHEVROLET,Malibu,16,16,4,4
19098-1,17795,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
19137,18895,False,Mosaic Black Metallic,CHEVROLET,Cruze,17,17,4,4
69233,20882,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
59027,21895,False,Summit White,BUICK,LaCrosse,18,18,4,4
C69073-1,14985,False,Summit White,CHEVROLET,Sonic,15,15,4,4
19072,26995,False,Black,CHEVROLET,Impala,19,19,4,4
59019,16695,False,Sandy Ridge,CHEVROLET,Malibu,17,17,4,4
99076,13900,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
59034,15995,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
19041,15995,False,Sandy Ridge,CHEVROLET,Malibu,17,17,4,4
19071,25995,False,Blue Velvet Metallic,CHEVROLET,Impala,19,19,4,4
29262,14987,False,Red,CHEVROLET,Cruze,16,16,4,4
69399,19985,False,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
69398,15540,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
39022,29695,False,Quicksilver Metallic,BUICK,LaCrosse,18,18,4,4
69227,19980,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
69300,18982,False,Quicksilver Metallic,BUICK,Regal,18,18,4,6
19158,18895,False,Satin Steel Gray Metallic,CHEVROLET,Cruze,17,17,4,4
19167,14995,False,Graphite,CHEVROLET,Cruze,16,16,4,4
T90007-1,16300,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
19070,27895,False,Radiant Silver Metallic,CADILLAC,XTS,19,19,4,4
69102-1,16172,False,Nightfall Gray,CHEVROLET,Malibu,16,16,4,4
19159,18995,False,Cajun Red Tintcoat,CHEVROLET,Cruze,17,17,4,4
B57015,33850,False,Crimson Red Tintcoat,BUICK,LaCrosse,18,18,4,4
C19254-1,16995,False,Siren Red Tintcoat,CHEVROLET,Volt,17,17,4,6
39011,13995,False,Summit White,CHEVROLET,Cruze,16,16,4,6
69358,26975,False,Black,CHEVROLET,Impala,19,19,4,4
59075,18895,False,Silver Ice Metallic,CHEVROLET,Cruze,17,17,4,4
69297,13925,False,Summit White,CHEVROLET,Sonic,16,16,4,4
59043,19895,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
69033-3,16985,False,Summit White,CHEVROLET,Malibu,16,16,4,4
69356,24970,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
69334,16972,False,Black,CHEVROLET,Cruze,17,17,4,6
19082-1,15895,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
19166,14395,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
99145-1,0,False,Silver Ice,CHEVROLET,Cruze,15,15,4,4
39043,25895,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
19165,14395,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
19252,25900,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
69357,24985,False,Silver Ice Metallic,CHEVROLET,Impala,19,19,4,4
J79144-1,12989,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
39039,25995,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
19244,0,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
19164,25995,False,Mosaic Black Metallic,CHEVROLET,Impala,19,19,4,4
K29167-1,15750,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
39043-1,18195,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
C19156-1,12795,False,Arctic Blue Metallic,CHEVROLET,Cruze,15,15,4,4
C17157,23875,False,Orange Burst,CHEVROLET,Cruze,17,17,4,6
19242,14895,False,Summit White,CHEVROLET,Cruze,16,16,4,4
69503,27500,False,Summit White,BUICK,LaCrosse,18,18,4,4
19169,25995,False,Cajun Red Tintcoat,CHEVROLET,Impala,19,19,4,4
59107,14795,False,Summit White,CHEVROLET,Cruze,16,16,4,4
19243,15295,False,Pepperdust,CHEVROLET,Cruze,16,16,4,4
29402,0,False,Silver Ice Metallic,CHEVROLET,Malibu,18,18,4,4
C60009-1,18900,False,Summit White,CHEVROLET,Cruze,16,16,4,6
T90018-1,15900,False,Red Hot,CHEVROLET,Sonic,15,15,4,4
39057,26995,False,Quicksilver Metallic,BUICK,LaCrosse,18,18,4,4
H49525-1,13989,False,Blue Metallic,CHEVROLET,Cruze,17,17,4,4
19202,16500,False,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
19325,14595,False,Red Hot,CHEVROLET,Cruze,16,16,4,4
19326,14595,False,Tungsten,CHEVROLET,Cruze,16,16,4,4
19329,15995,False,Pearl,CHEVROLET,Malibu,17,17,4,4
69660,16985,False,Mosaic Black,CHEVROLET,Malibu,17,17,4,4
69647,22391,False,Summit White,CHEVROLET,Impala,18,18,4,4
69633,14450,False,Summit White,BUICK,Verano,18,18,4,4
39071,17995,False,Black,CHEVROLET,Impala,18,18,4,4
59109,13995,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
C19319-1,13295,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
19324,14895,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
69586,23985,False,Gray Metallic,CHEVROLET,Impala,19,19,4,4
19358,15695,False,Summit White,CHEVROLET,Malibu,17,17,4,4
59108,12895,False,Blue Metallic,CHEVROLET,Cruze,16,16,4,6
29431,12250,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
69610,14975,False,Red,CHEVROLET,Cruze,16,16,4,4
19360,22995,False,Summit White,CHEVROLET,Malibu,18,18,4,4
T90123-1,12500,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
90002-1,13985,False,Summit White,CHEVROLET,Malibu,17,17,4,4
60085,20980,False,Summit White,CHEVROLET,Impala,18,18,4,4
69487-1,14500,False,Summit White,CHEVROLET,Impala,18,18,4,4
69658,14400,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
19352-1,11895,False,Summit White,CHEVROLET,Malibu,16,16,4,4
